Index,Origin,Dest
490208,ORD,MIA
898174,ATL,MLB
78088,HOU,DAL
818379,ORD,MCI
1021951,BIL,MSP
134090,PHX,FAT
1000458,RDU,LGA
542253,SEA,PHX
834376,ORD,EWR
147810,CLT,LIT
801534,LWS,SLC
323310,VPS,ATL
603238,SLC,ORD
801910,LAX,PSP
299104,ELP,SAT
849609,JFK,LAS
293770,PHX,DEN
969892,DFW,TYR
589755,ATL,TPA
885562,FLL,JAX
594328,ATL,DFW
935806,DEN,LAX
625532,PHL,TPA
87842,DAL,HOU
130499,SAV,ORD
864909,PDX,PHX
369060,FLL,ATL
655179,BNA,RDU
795446,LAX,SAN
461423,CAK,DTW
906259,ATL,TPA
746493,IAD,CAE
53566,OAK,ONT
410311,ORD,PIA
138762,IAD,BHM
1000187,LGA,RDU
1018975,MCO,IND
422299,CLT,LGA
1034493,RST,MSP
444564,DTW,LAS
952467,ATL,MCO
364802,SRQ,ATL
957697,ATL,MCI
804502,COS,DEN
129115,ABE,ORD
377353,KOA,HNL
858475,LGA,BOS
56902,PVD,MDW
170452,LAX,SMF
505640,SAT,DFW
651187,PHX,SAT
700472,SLC,ONT
746122,RDU,IAD
649097,SNA,LAS
867649,PHX,SAT
461514,DTW,ROC
54392,SNA,SMF
397917,ICT,DFW
317377,CLT,ATL
692692,LAS,PDX
130966,LAS,YUM
214904,DEN,MSO
604572,SLC,LAS
88943,MDW,BHM
108377,ORD,EWR
800792,DEN,BFL
346084,ATL,PHF
346963,DEN,CAK
453236,DTW,GRR
509250,DFW,MEM
982717,ORD,SHV
697228,TUS,RNO
193634,CLE,SLC
353104,MDW,DEN
223967,SFO,IAD
368920,ATL,SAV
180503,EUG,DEN
390486,PIT,DFW
579926,BOS,IAH
324202,VPS,ATL
593572,RDU,ATL
280692,LAS,BOS
909353,FLL,LAS
626146,SJC,LAX
751988,BOS,DCA
310665,ATL,MSP
145695,CLT,IAD
580076,EWR,CLE
3314,HOU,DAL
40623,PDX,RNO
10249,MDW,ALB
1001265,DCA,LGA
426051,GRR,DTW
56225,MDW,OMA
354809,ATL,IAD
220848,EWR,SFO
329907,PIT,ATL
709484,EWR,MSP
534628,SEA,LAS
881106,DCA,MHT
810956,DEN,TYS
118302,BTV,EWR
978807,DFW,HOU
282230,PBI,PHL
822565,DEN,BOI
492622,ORD,MIA
845384,SFO,PHX
579066,EWR,SEA
14930,SLC,LAX
860001,PHX,RNO
640283,LAS,OAK
965540,SJC,LAX
839448,PDX,SFO
605662,SJU,JFK
227716,ORD,RIC
823156,DEN,ABQ
939800,JAX,ATL
1005334,LGA,MSP
493289,DFW,BUR
465169,DSM,MSP
1026355,AZO,DTW
799483,BOI,SFO
126613,IAH,BPT
387029,CID,DFW
254236,IAD,MCO
819132,MSY,IAD
1046102,MEM,MCI
158651,ORD,JFK
710622,IAH,DAL
481695,LGA,ORD
16091,ELP,AUS
42555,ELP,DAL
182454,SLC,IDA
523304,OKC,DFW
699059,RDU,MSY
515513,DCA,ORD
250988,DEN,ONT
118729,IAH,CLT
737812,CLT,GSO
240738,SNA,ORD
619411,SMF,ONT
838912,PDX,ORD
765723,FAT,SFO
177386,PIT,MKE
902854,JFK,TPA
761513,OMA,CVG
508955,DFW,SFO
539859,ANC,JNU
168497,DCA,BOS
745226,OKC,PHX
755398,JAX,LGA
272218,PHL,LAS
244847,DEN,ORD
795662,SMF,SFO
183318,ICT,ORD
284044,BOS,CLT
488399,LGA,MIA
1021858,FLL,MSP
935787,DCA,DEN
84546,DEN,SEA
214450,ORD,SDF
710177,IAH,CHA
222633,BOS,LAX
211268,ORD,CAK
900090,ORD,ATL
127969,MHT,EWR
682419,LAS,RDU
386693,DFW,PIT
611279,MDW,PDX
824816,SFO,SEA
903391,BOS,CVG
307227,LGA,FLL
232098,ORD,SNA
333592,OMA,ATL
93911,STL,OKC
53724,PHL,FLL
149385,HNL,KOA
498086,TPA,DFW
1041967,BOS,IND
403928,MLI,ORD
1026478,MDW,DTW
281743,CLT,RIC
141613,GSP,IAD
849481,CMH,LAS
999516,JFK,BOS
695457,ELP,ONT
342906,ATL,OAJ
260153,TPA,PHL
588101,ATL,BWI
1033711,STL,MSP
39628,LAS,SAN
538827,SEA,SAN
948468,PHF,BOS
758335,CVG,BWI
72318,HOU,MCO
716222,IAH,SHV
475223,MEM,JAN
1020863,DEN,MEM
278170,CLT,RSW
86099,PDX,SMF
678241,CMH,BNA
225945,IAD,SMF
1034982,DTW,LAN
914760,ATL,MEM
1017173,DTW,MSP
971238,BTR,DFW
36491,MCI,STL
865859,DEN,CLT
885546,ELP,SAT
671579,SEA,GEG
461258,RIC,DTW
260793,LAX,LAS
892078,DCA,ATL
519424,DFW,FAT
25746,BDL,TPA
192530,SBN,ORD
640354,LAS,SAN
566056,EWR,SEA
855037,PHX,LAS
781700,DEN,FCA
163615,BOS,DCA
1032533,LAN,DTW
471828,DTW,ATW
183764,DEN,BNA
719445,ALB,CLE
83684,TPA,ISP
888043,TPA,FLL
212629,IPL,LAX
1014700,DCA,MSP
447285,FAR,MSP
92027,LAX,HOU
1003839,MSP,PHX
649757,DAL,AMA
882895,PHL,FLL
297693,SAN,HOU
386040,MLU,DFW
820035,ORD,OMA
448220,MSP,MOT
376967,OGG,HNL
541373,PDX,PSP
974293,DFW,LIT
476331,CAE,MEM
120363,BOS,EWR
431567,DTW,ATL
28135,PHX,SAN
314084,BDL,LAX
260574,DFW,CLT
92187,MCI,DAL
919026,MGM,ATL
672859,ISP,PBI
375760,HNL,ITO
950144,ATL,DFW
126495,EWR,DAY
247053,DEN,ICT
457090,DTW,LAN
928940,ATL,FSD
697402,JAX,AUS
751916,LGA,SAV
750918,ATL,MDW
540155,LAX,SEA
611542,OAK,SAN
848437,LAS,CMH
841472,ORD,BWI
1028595,SYR,DTW
984652,TUL,ORD
447249,MEM,VPS
98982,RDU,JAX
34185,RDU,BNA
463315,MSP,CVG
68457,CMH,BWI
405502,ORD,CMI
24391,ONT,PHX
966729,SJC,SAN
55493,ISP,BWI
36913,OAK,BUR
875484,PHX,PHL
617320,HRL,HOU
816633,SFO,IAD
268348,LAS,SFO
677995,BUR,LAS
480894,LGA,ORD
517931,MIA,LAS
569032,IAH,JFK
508126,DFW,LAX
558189,BUF,BOS
766742,CPR,SLC
103411,IAH,DAL
442287,PIT,MSP
400571,ORD,BMI
174290,SLC,SUN
243221,SFO,JFK
1032177,PHL,DTW
906270,ATL,STL
766678,MCI,COS
689606,MCO,ALB
717749,CLE,CMH
355848,FLL,ATL
154344,CVG,PIT
519486,MIA,MCO
266368,SLC,PHX
444681,DTW,LAS
955759,IND,ATL
82014,MCO,ISP
623404,BNA,TPA
833114,DEN,SFO
251026,PHX,DEN
904396,ATL,DCA
715874,EWR,RDU
672082,TUS,MDW
991867,FWA,ORD
214273,MKE,ORD
130976,LIH,HNL
398140,JAN,DFW
924048,ATL,CAK
161285,CVG,MCI
906134,BDL,ATL
928326,SHV,ATL
675371,FLL,MDW
606266,TPA,ISP
909691,LEX,ATL
634182,MSY,LAS
779948,DEN,DRO
194731,ATL,GSP
43809,OAK,LAS
893961,CLT,ATL
579287,EWR,BOS
794054,ACV,SMF
215803,RDM,PDX
988549,TYS,ORD
319938,SLC,SEA
147084,AUS,DEN
1044339,MSP,TUL
143190,MEM,PHX
790304,DEN,SLC
655778,FLL,JAX
51851,STL,LAS
382488,SJC,SAN
43230,LAX,SMF
270642,CLT,TPA
350297,DEN,MDW
917967,SHV,ATL
588901,TPA,ATL
285415,BUF,PHL
158469,MSP,CVG
457103,DTW,LAN
649862,DEN,SLC
95980,ABQ,OKC
468159,CLT,MEM
651823,TPA,STL
395094,PIT,DFW
462528,BHM,DTW
231074,SAN,ORD
620070,BWI,ABQ
531052,OGG,LIH
348436,DEN,SAN
135196,HNL,ITO
668425,SNA,OAK
32094,BUR,LAS
281794,DCA,BOS
637305,MCO,PHL
478481,JFK,SAN
689850,MDW,MHT
104687,GSO,IAH
203406,DEN,BZN
8906,BUF,MDW
402831,ORD,LSE
78774,MCO,MDW
146220,PHX,TUS
240578,DEN,SFO
129014,IAH,TYS
109201,GPT,IAH
313191,LGA,DCA
934689,DEN,PHX
1159,ONT,OAK
874345,SNA,LAS
625376,ONT,PHX
133354,PHX,BFL
818900,LAX,DEN
973525,DFW,SHV
28885,STL,OMA
712988,CLE,MDW
581360,EWR,SFO
253111,ORD,FLL
152426,JFK,DCA
907953,ATL,CMH
623096,TUL,DAL
982673,MEM,ORD
998860,RDU,DCA
31431,SEA,SLC
910972,CHA,ATL
613504,DAL,LIT
588162,SFO,ATL
1003893,MSP,PHX
436800,DTW,MSP
123129,BDL,EWR
444581,DTW,BOS
150692,CWA,ORD
493791,MIA,DFW
862247,MSY,CLT
497657,CLT,DFW
407033,ORD,GRB
792528,SEA,PDX
398669,HSV,DFW
185873,IDA,SLC
501452,MCI,DFW
686023,LAX,SFO
306658,IAH,ATL
798639,SLC,DEN
693956,PHX,SAN
139767,PHX,MRY
1016428,BHM,MEM
59094,LAX,SJC
970909,DFW,SGF
251928,PHX,ORD
583068,IAH,HNL
869073,TPA,PHL
987130,ORD,EVV
776984,DEN,IDA
140397,ORD,LAN
1010689,GPT,MEM
554816,LAS,IAD
915022,ATL,FNT
273150,IND,PHX
24657,PHX,OAK
692141,DAL,TUL
957982,HPN,ATL
577029,MSY,IAH
350920,DEN,IND
767103,LAX,PSP
904520,ATL,LGA
882024,ALB,CLT
602109,LAS,ATL
881972,SNA,LAS
315795,LGA,DCA
1027002,MSP,ATL
74156,SAN,SMF
53702,PDX,MDW
337913,ATL,TUL
742215,GJT,DEN
155948,BOS,ORF
738670,IAD,CAE
194055,MEM,ORD
516468,MIA,ATL
330927,GNV,ATL
121610,DAL,IAH
852649,SAN,LAS
325406,ATL,CHA
241387,MSP,ORD
753436,CVG,BGR
65399,HOU,DAL
706973,IAH,LFT
765348,RAP,SLC
131901,PHX,IAH
607294,ISP,PBI
822536,PSP,DEN
689847,MDW,MHT
513477,DFW,ONT
1000393,SGF,STL
598063,MCO,BOS
995912,BDL,ORD
589929,CVG,TPA
563533,BTR,IAH
993466,MIA,PIT
94073,CLE,SDF
90406,SNA,PHX
53689,PBI,PHL
849656,LAS,PHL
918522,DTW,ATL
932808,DEN,DCA
58831,LAS,MCI
819300,ATL,ORD
99650,ONT,OMA
224859,SFO,LAX
538602,SEA,LAS
880205,PHL,BOS
511049,SLC,DFW
264641,PBI,CLT
558813,JFK,BUF
797473,PDX,MFR
511437,DFW,PBI
137429,IAD,PVD
349847,DEN,SJC
465537,MSP,LSE
889912,PHX,BWI
928543,GNV,ATL
1015053,MSP,PHL
425847,HNL,SFO
212837,IND,ORD
481373,LGA,ORD
563466,EWR,MCO
338375,OKC,ATL
252638,ORD,PHX
801020,LAX,OAK
639504,BWI,MHT
301579,TPA,BDL
672408,BWI,MCO
713048,BHM,IAH
429463,DTW,BOS
810202,LAX,MRY
43887,OAK,SEA
903040,MIA,ATL
8144,SAT,BNA
285520,CLT,JAX
103772,BTR,IAH
163214,ROC,JFK
166298,OKC,CVG
69532,MCO,BNA
587897,LAX,EWR
419292,RDU,LGA
408810,DSM,ORD
60714,SLC,STL
990151,CMH,ORD
469844,MEM,CHS
8263,SJC,BUR
194724,CVG,DFW
820602,SEA,DEN
130946,KOA,HNL
1017196,MSP,DTW
231426,SAT,DEN
486698,PDX,DFW
19365,DAL,HOU
400596,ORD,BMI
624210,IND,BWI
371835,MLI,ATL
283384,LGA,DCA
722515,DTW,EWR
489305,DFW,CLT
361548,MSP,ATL
876071,DTW,PHX
577424,IAH,SAT
161433,CVG,SYR
728166,PHX,AUS
546088,ANC,SEA
85757,MHT,PHL
689441,LAX,PHX
634228,OAK,LAS
710489,STL,IAH
996263,DSM,ORD
973193,MAF,DFW
871495,PHX,SAN
855113,PHX,SEA
683725,PIT,MDW
766198,SEA,LAX
171155,BOI,SLC
664841,SJC,SEA
795584,OXR,LAX
24498,PHL,FLL
25270,SMF,BUR
576509,IAH,DEN
947466,FLL,ATL
839406,BWI,ORD
562009,LAS,JFK
924629,EVV,ATL
906884,DCA,LGA
380564,SAN,LAX
249605,DEN,AUS
47217,OAK,DEN
349326,DEN,DFW
84599,ELP,PHX
490596,DFW,PSP
380408,LAX,SAN
88809,MCI,STL
441633,PVD,DTW
999725,CMH,RDU
748634,ROC,JFK
288992,TPA,CLT
403001,ORD,CVG
621550,MDW,MCI
689635,MCO,CMH
491229,LGA,DFW
119008,TLH,IAH
774580,SLC,IDA
814818,ORD,SFO
176530,SFO,MOD
611904,PHX,OKC
651632,SMF,LAX
345422,ATL,BMI
524671,DFW,ATL
466746,MSP,GRB
75272,DEN,OAK
43423,MCO,MDW
277774,SFO,PHX
36823,MDW,STL
413686,ICT,ORD
951013,ATL,MSY
481551,DFW,BDL
277410,PHL,LAS
578021,IAH,MSP
562016,LGA,FLL
1035616,BHM,DTW
413174,HPN,ORD
980902,DFW,GRK
628717,SEA,PHX
324103,ATL,TRI
50796,OMA,MDW
62789,MDW,BNA
998034,BOS,DCA
5550,SMF,SAN
671783,SMF,LAS
310074,MCO,ATL
309394,SLC,HNL
39648,LAS,SFO
277032,IND,PHX
583366,IAH,SMF
273592,PHX,BUR
725172,IAH,BRO
457273,HSV,DTW
638952,TPA,MCI
529507,ORD,MCI
340104,ATL,LYH
550145,JFK,SRQ
758377,CVG,PHL
456992,SWF,DTW
769759,BFL,SLC
753376,TUL,CVG
140701,CLT,BHM
687536,SJC,BUR
472811,DTW,SBN
607558,LAS,TUS
345716,ATL,SYR
347192,LAS,DEN
402668,BHM,ORD
428806,SFO,DTW
331545,ATL,PHF
121942,BPT,IAH
714301,IAH,MCO
73587,ONT,SMF
264774,PHL,SYR
526605,DFW,ORD
545952,DEN,PDX
213885,SLC,DFW
789261,SEA,GEG
341658,PHF,ATL
427341,MEM,MSY
419733,BNA,DCA
726245,IAH,OMA
699187,BHM,RDU
823441,DAY,ORD
161292,TYS,LGA
893343,MCO,BOS
437415,MSP,DTW
267176,MYR,CLT
658490,AUS,PHX
268055,CLT,SJU
1036958,JAN,DTW
636445,FLL,HOU
791986,SLC,SAN
481825,DFW,FAT
492542,MIA,STT
705596,MOB,IAH
629813,ELP,LAX
211083,ASE,LAX
669396,DEN,BWI
395080,DFW,JAN
453635,ATL,SGF
97864,SAN,FAT
216373,DEN,GTF
166764,JFK,BWI
924611,ATL,EVV
491840,PHL,MIA
443182,DTW,GRR
421055,LGA,DTW
287444,ORD,LAS
584610,AUS,EWR
455923,MSP,FAR
1018076,LAS,MSP
373083,MCO,PIT
460669,CHS,DTW
913129,ATL,CLE
402190,FNT,ORD
349067,DEN,MCI
824340,PDX,ORD
900432,SAV,ATL
695338,ONT,MCI
765651,PSP,LAX
451874,MSP,BIS
755021,CVG,BHM
1028938,DTW,CLT
459367,DTW,ERI
351071,DEN,PDX
472249,ORF,DTW
551746,LGB,JFK
404561,ORD,MDT
917509,ILM,ATL
561729,BOS,IAD
825638,SFO,SEA
1002822,LGA,CLE
1011555,TPA,MSP
304008,ATL,PHF
506515,EWR,ORD
708802,BTV,EWR
586562,IAH,MSY
1029785,DTW,IAH
730417,RDU,ORD
840445,SFO,SEA
86417,PVD,PHL
177693,GSP,ATL
811957,MCO,SFO
525201,ORD,RSW
380356,SAN,LAX
248130,DEN,LGA
545599,SEA,ONT
806612,BUR,SLC
107228,SYR,EWR
300991,RNO,SJC
916324,XNA,ATL
885197,BWI,PBI
991597,ORD,BTR
352479,SEA,DEN
186016,LAX,MRY
262025,LGA,BOS
952130,MCO,ROC
34468,SFO,MDW
328765,OAJ,ATL
330350,ATL,LIT
252782,LAS,SFO
876986,CLT,EWR
549849,BOS,JFK
135029,CLT,BNA
797146,PSP,LAX
752703,PVD,CVG
384317,DFW,ACT
227654,DEN,IAD
389815,AUS,DAL
187197,DRO,SLC
490760,LGA,DFW
146942,PHX,RNO
77523,BOI,RNO
867300,MCO,BWI
276132,PHL,RDU
531794,HNL,OGG
36495,MCI,TUL
516957,DFW,SAN
199861,MRY,SFO
168653,SAT,CVG
457137,HSV,DTW
643870,LAX,LAS
228569,PDX,SFO
330421,ATL,SBN
491795,LGA,DFW
824187,ORD,ATL
583829,IAH,SEA
521205,MIA,TPA
162490,AVP,CVG
169055,CLT,LGA
274827,PHL,PVD
518150,MCO,LGA
167456,JFK,BTV
350346,DEN,FLL
374887,HNL,LAS
739454,IAD,SYR
545764,GEG,SEA
89293,OAK,MCI
558860,JFK,MCO
179266,MSP,SLC
529948,ITO,HNL
267940,CLT,LAS
636742,JAX,TPA
612017,PVD,BWI
887788,SLC,LAS
65720,LAS,OAK
101226,SEA,LAX
674032,RDU,FLL
312309,ANC,SLC
458618,DTW,TVC
770691,ATW,ORD
129661,PHX,GJT
528410,LAX,DFW
436257,MSP,BOS
297133,OAK,LAX
182267,MKE,RDU
248086,LAX,DEN
254346,LAS,ORD
1038064,DTW,GSP
179319,ORD,ATL
998513,JFK,BOS
799313,ORD,OMA
790189,SLC,OAK
929256,CRW,ATL
318414,CVG,SEA
337579,MGM,ATL
161834,TYS,CVG
541861,PDX,ANC
1030057,BOS,MSP
547172,JFK,PBI
764619,CVG,BHM
573370,IAH,RDU
91220,DAL,ABQ
696985,AUS,ONT
595837,MCO,JFK
379115,OGG,HNL
686677,OAK,RNO
215649,LAX,FAT
896657,RDU,ATL
1033811,MSP,DSM
519935,EWR,DFW
338283,ATL,AGS
269666,LAS,PHX
396265,AMA,DFW
300771,PHX,OAK
585931,EWR,MCO
319873,ATL,DFW
67350,SAT,TPA
120304,SYR,CLE
424297,MEM,LAS
353540,DEN,LAX
384665,CLL,DFW
380853,LAX,SAN
50437,MDW,LIT
781446,TUL,ORD
562505,JFK,SJU
383194,DFW,AEX
411454,PIT,ORD
494330,MIA,SJU
579725,EWR,SJC
680163,PHX,LAX
290534,CLT,RSW
481901,ORD,LGA
99664,ONT,OMA
983099,ORD,SGF
315672,LGA,TPA
638376,SAN,OAK
114453,JAN,IAH
125819,IND,IAH
404778,MKE,ORD
325675,DAB,ATL
18585,STL,SLC
203910,DEN,TUS
96818,AUS,ABQ
483637,MIA,MCO
707331,EWR,STL
365753,BWI,FLL
576145,DEN,EWR
705247,IAH,PIT
1005017,MSP,RDU
793538,SMF,SLC
573578,SNA,IAH
179430,SLC,RNO
590246,PHX,CVG
300954,RNO,BOI
70704,SAN,SFO
943259,ATL,BUF
77596,BUR,SMF
450549,DTW,IAH
920283,ATL,LIT
881425,MIA,CLT
6000,BNA,LAX
474221,LEX,DTW
208811,COS,DEN
1017619,DTW,SYR
644786,PDX,SJC
197356,DEN,LNK
252227,LAX,LAS
494167,MCO,SJU
214300,ATW,ORD
511773,BOS,STL
805850,DEN,HSV
391923,DFW,LIT
168427,SAV,LGA
902745,ATL,ONT
176595,PDX,SEA
537646,ANC,ADK
465123,MSP,GSO
678019,BUR,PHX
44508,SAN,OAK
814755,IAD,ORD
535338,SFO,PDX
265901,ORD,CLT
838568,EWR,DEN
921746,SWF,ATL
373890,ATL,FLL
141429,CHS,ORD
159546,MDT,CVG
472752,CWA,DTW
170267,MSN,ORD
387408,TYS,DFW
171697,PDX,RDM
815803,SNA,SFO
47058,MDW,PHX
373599,ICT,ATL
999827,DCA,RDU
780864,SLC,MSP
557529,PBI,JFK
707010,ORD,EWR
612934,AUS,DAL
192083,LAX,IYK
538281,OME,ANC
346086,ATL,PHF
714813,SDF,EWR
771395,YUM,SLC
398734,MCI,DAL
428803,SFO,DTW
70701,SAN,SFO
953481,FNT,ATL
151751,CVG,SYR
217820,SFO,SLC
66403,MDW,SJC
720501,ROC,CLE
706646,EWR,MKE
803902,DEN,RAP
701509,SJC,LAX
290942,MIA,PHL
119485,CLE,ROC
889141,LAX,ELP
820748,ORD,IAD
876677,PVD,DCA
880254,PHL,LAS
850615,DCA,PHX
382904,LAX,SJC
473949,DTW,TYS
442511,DTW,IAD
934342,DEN,DCA
969776,TXK,DFW
411657,ORD,FNT
810825,PMD,SFO
732700,TUS,PHX
467018,MSP,RIC
527090,DFW,ORD
336265,MHT,ATL
161613,CVG,IAH
672126,ABQ,SEA
978018,DFW,LBB
334385,DSM,ATL
975486,DFW,CMH
1014701,DCA,MSP
162770,ORF,CVG
806492,GTF,SLC
29462,BWI,RDU
235153,RNO,SFO
883611,CLT,MIA
619634,TPA,MSY
926469,FLO,ATL
535351,SEA,GEG
673130,LAX,RNO
134424,DEN,GJT
551805,OAK,JFK
75989,MCO,PIT
719791,DCA,EWR
375544,LIH,HNL
623153,ABQ,HOU
963054,OGG,HNL
608001,MDW,MHT
85910,OAK,SAN
981131,DFW,MDT
228618,AUS,DEN
562355,IAD,BOS
772322,SFO,MFR
357836,ATL,MSP
336252,ICT,ATL
547129,JFK,IAD
125664,EWR,MSY
897574,PNS,ATL
85735,MHT,BWI
1027693,MSP,MEM
737582,PHX,IAH
750253,AUS,CVG
215969,ORD,SGF
1032855,ATL,GSP
218299,ORD,OGG
439401,DCA,MSP
917594,ATL,LIT
289207,CLT,MCO
151070,ORD,SBN
192736,DAY,DEN
599416,SLC,PIT
22299,BDL,BWI
329756,ATL,PIT
753799,JFK,BTV
926093,AVP,ATL
589919,MCI,ATL
709341,CLE,DCA
513447,COS,DFW
570925,SNA,IAH
972554,ABI,DFW
1000545,RDU,LGA
526247,ORD,DFW
546809,RSW,JFK
959920,OGG,PDX
3163,DTW,MCO
473783,DTW,LAN
118888,STL,EWR
644454,MHT,PHL
383732,DFW,LAW
534186,ANC,OTZ
90508,TPA,BNA
405440,OKC,ORD
517033,IAH,DFW
947803,SRQ,ATL
868791,PHX,LAS
704180,ALB,CLE
307228,JFK,MCO
763542,JFK,CVG
338290,ATL,AGS
464434,LGA,IND
79281,ONT,SJC
470063,BHM,MEM
242623,SFO,SAN
163156,SYR,JFK
110487,IAH,DAL
481978,BUR,DFW
793763,JAC,SLC
65322,FLL,JAX
995985,IND,MIA
659068,DAL,SAT
640701,MCO,IND
180932,SJC,SLC
424889,MSN,MSP
1014599,MCO,MSP
387411,TYS,DFW
855129,PHX,SLC
611248,MDW,MCI
176444,LAX,FAT
989308,PVD,ORD
446698,MEM,DEN
449515,MEM,SAT
869201,BWI,LAS
430202,MCO,DTW
57211,SJC,BUR
591137,ATL,MSP
360399,ATL,DEN
198989,SLC,SFO
996427,JAX,ORD
213678,SLC,FAT
641617,PHX,STL
646572,DAL,LIT
517260,DFW,PHX
469030,SHV,MEM
663638,MDW,MCI
450503,IAH,DTW
361744,ATL,FLL
197661,ORF,ORD
203946,FAT,DEN
768165,SLC,PSP
705189,EWR,CLT
828949,ORD,DCA
586930,FLL,IAH
763670,JFK,DCA
18210,SEA,MDW
697475,AUS,ABQ
428735,SFO,DTW
288666,PHL,SEA
771797,SFO,MFR
836829,ORD,PDX
1047067,MEM,SAV
675260,DEN,LAS
650930,OKC,STL
749912,CVG,IAH
279896,PHX,ATL
935357,DEN,PBI
327371,CAE,CVG
50083,LAX,SLC
727570,PHX,RNO
175909,PIH,SLC
677826,BDL,BWI
145482,PHX,SNA
228751,ORD,PHL
674725,AUS,MAF
1005607,MSP,LGA
736183,RAP,DEN
975734,SGF,DFW
915211,MEI,ATL
970065,DFW,ACT
843658,PHX,ORD
384481,ACT,DFW
564565,DTW,EWR
182127,ORD,MEM
765883,CEC,SFO
637294,MCO,MHT
527542,FLL,SJU
305080,SLC,PDX
1001532,LGA,BOS
787032,SLC,SUN
150201,LAS,LAX
258354,PHL,LAX
786270,ORD,CLE
970487,AUS,DAL
938706,DCA,DEN
939930,MLI,ATL
100343,OKC,SLC
632806,DAL,HOU
835683,ORD,BOS
946606,ATL,MCO
53887,PHX,SJC
127998,DAY,EWR
465261,CLE,MSP
853705,PHX,CLT
412577,CLE,ORD
604099,LGA,ATL
572563,HNL,IAH
54139,SDF,PHX
275331,BWI,PHL
630938,OAK,GEG
788572,PIT,MCI
581235,IAH,SNA
124740,IAH,BPT
916690,ATL,SDF
532786,HNL,KOA
623573,BWI,ISP
1048440,DTW,EVV
165503,JFK,BWI
31386,SDF,BWI
307539,ATL,BOS
925326,MSY,ATL
577273,PBI,EWR
153680,MSP,CVG
297242,ONT,LAS
194403,LAX,SAN
1014521,MSP,MCO
375461,ITO,HNL
931518,ICT,ATL
231921,ORD,PHL
885963,LAS,OAK
867818,SNA,PHX
368209,ATL,ICT
128239,EWR,CVG
296400,LAS,LBB
759342,JFK,BWI
524312,DCA,DFW
313449,PBI,ATL
483556,DFW,RSW
783805,BUR,SLC
1043038,MSP,OMA
808504,MRY,SFO
897682,ATL,PHX
595877,ATL,IAD
701673,PHX,LAX
658543,BNA,AUS
829680,IAD,LAX
223389,LAX,PHL
266155,PHX,MCO
11324,SAT,LAS
872690,PHX,AUS
26260,DAL,LIT
93923,STL,SDF
39697,LAX,ABQ
959556,HNL,SEA
515087,BWI,DFW
248679,SEA,ORD
519824,DFW,HSV
772808,TWF,SLC
348796,DAY,DEN
193898,MOD,SFO
948490,PHX,ATL
895985,ATL,SAN
105930,IAH,CLT
930527,ATL,ROC
799874,MCI,SAT
409248,MEM,ORD
895175,SAN,SLC
219409,OGG,LAX
37549,RDU,MDW
189438,DEN,DRO
74900,BNA,CLE
240992,OMA,ORD
463091,MSP,CLE
570765,IAH,DFW
1023203,FNT,DTW
575288,IAH,ORD
861,MDW,SDF
407783,MIA,GSO
644318,MDW,MCI
388549,PNS,DFW
292285,ORD,PHX
113130,CLE,ATL
27677,OAK,LAX
26420,ELP,PHX
638416,SAN,SJC
402424,ORD,BHM
289374,DEN,CLT
821796,IAD,DEN
430097,MSP,DFW
426629,FLL,DTW
664303,PHX,OMA
437382,DTW,SYR
1000689,XNA,DCA
490729,DFW,DEN
774907,MFR,SFO
352648,FLL,DEN
672329,BUR,PHX
563130,AUS,IAH
76964,SJC,ONT
855215,SAN,PHX
700198,SLC,BOI
594985,BOS,FLL
766025,ORD,FAR
219781,LAX,IAD
115428,STL,EWR
727079,CLT,RIC
526465,ORD,DFW
46341,LAS,BUR
101272,LAX,TUS
575041,IAH,ABQ
842200,ORD,PIT
86337,PHX,SLC
482296,MSP,ORD
602667,MCO,LGA
1011130,DTW,MCO
393668,DFW,FSM
968634,DFW,ACT
695472,ELP,ONT
900860,ATL,CLT
1041631,BDL,IND
55934,MCI,DEN
859183,CLT,IAH
671370,RNO,PDX
234443,BOI,DEN
249287,IAH,DEN
995653,TOL,ORD
64434,TUL,HOU
966244,SNA,SFO
581932,IAH,SEA
114245,IAH,DAL
233919,ORD,DAY
479702,LAX,BOS
187098,MKE,BWI
824982,DEN,DCA
395911,DFW,JAN
717818,GRR,EWR
829947,ABQ,DEN
308741,BOS,CVG
857956,SNA,PHX
961385,OGG,HNL
28538,SEA,SJC
320254,ATL,SJC
808226,PDX,SLC
23291,JAX,FLL
391152,GSP,DFW
834313,DSM,DEN
1019962,JFK,DTW
700551,SLC,ONT
857704,PHX,LAX
298446,BHM,SDF
834559,SFO,BOS
494977,PHL,ORD
834380,ORD,EWR
1018672,MSP,SEA
502737,DFW,DEN
946126,BOS,PHF
777050,OKC,DEN
774180,DEN,TUS
323590,ATL,GSP
257464,TPA,CLT
288543,MYR,CLT
397301,HOU,DFW
695616,BOI,ONT
275020,PHX,SLC
345258,LIT,ATL
99169,MSY,MCI
156005,ORD,CVG
364170,RIC,ATL
952960,PHF,BOS
600914,SLC,LAX
984875,FNT,ORD
564915,IAH,SEA
66565,OAK,MDW
111723,EWR,ROC
544620,BRW,FAI
576214,IAH,MIA
625961,SAN,SMF
531388,OGG,HNL
277138,LAS,SFO
823088,DEN,SFO
202366,FAR,DEN
493174,LAX,STL
776900,HPN,ORD
387877,DFW,LBB
775267,LAX,GJT
412362,ORD,GRR
